Window,TimeStart,TimeEnd,S1_Envelope,S2_Envelope,S3_Envelope,S4_Envelope,S5_Envelope,S6_Envelope,S7_Envelope,S8_Envelope
54,13.2157059,13.4642647,0.002373769632853391,0.002895678302255644,0.008296905282753298,0.00641852895188743,0.0034953586855761003,0.0017260360955626193,0.002197700574886455,0.0067363876700177365
55,13.4650588,13.7136176,0.0027487691683267057,0.0028427337883561057,0.007940030944496185,0.006469340753396781,0.0038321504462657174,0.002123687143879155,0.0019586285169349684,0.0071056558733216665
56,13.7144118,13.9629706,0.0024602346614919887,0.002826941446694252,0.008659083892914528,0.0070961154232984415,0.003338663354373078,0.002004322209943107,0.002095475107200742,0.005331854670551376
57,13.9637647,14.2123235,0.0026167715789194683,0.0028610298402043308,0.007812694419118752,0.006456970651815195,0.0035885843542708155,0.0017884125243869124,0.0025159332461399796,0.006302166338959347
58,14.2131176,14.4616765,0.002174934432536462,0.0030626521110785573,0.008177720398521722,0.006624724442337725,0.002817133479859991,0.0017116364828018266,0.0025983938516501263,0.006038789956342545
59,14.4624706,14.7110294,0.0023343334297551564,0.003030514039749333,0.008401635953440015,0.0064831905115705695,0.002354698680834009,0.0018299850742114006,0.0023980177129545666,0.004860053525246027
60,14.7118235,14.9603824,0.0022074534406357235,0.0029334305660797698,0.00885379416791816,0.006881177542597678,0.0027850496258020885,0.0019778834580910904,0.0021157906467180183,0.004503543476019873
61,14.9611765,15.2097353,0.00264224467619637,0.0027521571497188093,0.008851946195964189,0.008574699739980844,0.0028182781897896,0.001792451964184576,0.0019472698232260639,0.004021103006171627
62,15.2105294,15.4590882,0.002452003476530611,0.003023727406275538,0.009556862810010147,0.006340874482831796,0.002404322862358285,0.0018345637087924065,0.002498857519403209,0.004743665120074535
63,15.4598824,15.7084412,0.0024173930117034805,0.00313583670881725,0.007745476312855645,0.006482812800841534,0.002139944086232613,0.0018396108127038749,0.002488581348543034,0.004166079869198718
64,15.7092353,15.9577941,0.002553181378789295,0.003096972854247495,0.009054437125943714,0.00860023516816284,0.0024817185200578045,0.001788208430838623,0.0020576935678373602,0.003793483390276867
65,15.9585882,16.2071471,0.002339440737952615,0.002889933376734832,0.008339618487496531,0.00793417376545024,0.002410845955284152,0.001900550149635886,0.002127677147376124,0.003797118709337561
66,16.2079412,16.4565,0.0024603217115082053,0.002842798124388994,0.008496477460688543,0.0063310057042053405,0.002734785366668669,0.0016220551121126142,0.0020778281678768542,0.0038677247136106175
67,16.4572941,16.7058529,0.0024053166229846146,0.002726698352477857,0.007814451050918686,0.006379386003627129,0.0028062800856785055,0.0017480831558611906,0.0019327321416665454,0.0038331590584198528
68,16.7066471,16.9552059,0.0021757889573580445,0.0028537946750384845,0.008595161045505218,0.006823558739408925,0.0029414713211753647,0.0017744939775535373,0.0021498047772578245,0.003936981754803944
